tweet_id,favourite_count,retweet_count
668142349051129856,592,305
668113020489474048,707,264
667937095915278337,1351,862
667924896115245057,317,119
667915453470232577,220,59
667911425562669056,522,328
667902449697558528,896,395
667886921285246976,2005,1174
667885044254572545,860,524
667878741721415682,409,127
667873844930215936,663,438
667866724293877760,3155,1103
667861340749471744,253,86
667832474953625600,302,68
667806454573760512,1105,532
667801013445750784,346,101
667793409583771648,732,356
667782464991965184,432,259
667773195014021121,243,61
667766675769573376,474,238
667728196545200128,395,162
667724302356258817,517,340
667550904950915073,0,37
667550882905632768,0,34
667549055577362432,6102,2447
667546741521195010,350,137
667544320556335104,914,565
667538891197542400,218,72
667534815156183040,863,572
667530908589760512,499,261
667524857454854144,1792,1191
667517642048163840,389,203
667509364010450944,7118,2265
667502640335572993,562,230
667495797102141441,561,294
667491009379606528,558,237
667470559035432960,272,102
667455448082227200,202,66
667453023279554560,326,96
667443425659232256,829,618
667437278097252352,480,257
667435689202614272,324,88
667405339315146752,488,232
667393430834667520,210,60
667369227918143488,387,172
667211855547486208,515,258
667200525029539841,655,280
667192066997374976,412,115
667188689915760640,783,447
667182792070062081,15028,6589
667177989038297088,200,58
667176164155375616,637,483
667174963120574464,261,87
667171260800061440,233,99
667165590075940865,2807,1234
667160273090932737,267,66
667152164079423490,49523,18176
667138269671505920,4827,2372
667119796878725120,345,135
667090893657276420,346,131
667073648344346624,422,132
667070482143944705,87,14
667065535570550784,173,50
667062181243039745,225,57
667044094246576128,197,54
667012601033924608,469,237
666996132027977728,257,101
666983947667116034,2665,1037
666837028449972224,853,581
666835007768551424,221,83
666826780179869698,264,104
666817836334096384,537,266
666804364988780544,249,95
666786068205871104,796,520
666781792255496192,402,209
666776908487630848,365,185
666739327293083650,242,70
666701168228331520,447,229
666691418707132416,195,51
666649482315059201,919,606
666644823164719104,237,88
666454714377183233,542,219
666447344410484738,107,23
666437273139982337,131,52
666435652385423360,171,54
666430724426358785,329,203
666428276349472768,171,90
666421158376562688,325,118
666418789513326592,129,48
666411507551481857,457,337
666407126856765440,113,43
666396247373291520,171,91
666373753744588802,194,99
666362758909284353,801,590
666353288456101888,228,76
666345417576210432,308,146
666337882303524864,203,96
666293911632134144,519,365
666287406224695296,152,71
666273097616637952,183,81
666268910803644416,108,37
666104133288665088,14703,6835
666102155909144576,81,15
666099513787052032,160,73
666094000022159362,168,78
666082916733198337,121,47
666073100786774016,334,173
666071193221509120,154,67
666063827256086533,494,230
666058600524156928,117,61
666057090499244032,304,146
666055525042405380,449,261
666051853826850816,1250,877
666050758794694657,136,60
666049248165822465,111,41
666044226329800704,309,147
666033412701032449,128,47
666029285002620928,132,48
666020888022790149,2528,530
